id,Title,Director,Vote_Average,Genre,Year,Original_Language,Overview,Poster_Url,Trailer,Price
1828,A Chance de Fahim,Pierre-François Martin-Laval,6.9,Drama,2019,Francês,"Forçado a fugir de sua terra natal, Bangladesh, o jovem Fahim e seu pai deixam o resto da família e partem para Paris. Após a sua chegada à França, eles começam uma verdadeira maratona de obstáculos para obter asilo político. Graças ao seu talento com xadrez, Fahim conhece Sylvain, um dos melhores treinadores da França. Quando o campeonato francês começa, a ameaça de deportação pressiona Fahim e seu pai. O jovem enxadrista tem apenas uma opção para continuar no país: ser campeão. Baseado em fatos reais.",https://image.tmdb.org/t/p/w500/lFczgSY9J4bFeBM5GPNl48vu6V2.jpg,https://www.youtube.com/watch?v=q1ZkCbi_2gQ,16
1829,Depois do Casamento,Bart Freundlich,6.4,Drama,2019,Inglês,"A gerente de um orfanato em Calcutá, na Índia, luta para manter o estabelecimento funcionando. Desesperada por dinheiro, ela acredita ter encontrado a benfeitora perfeita, dona de empresa multimilionária. Porém, para receber o dinheiro, ela precisa viajar até Nova York e conhecer a mulher por trás da riqueza, em meio a uma pomposa celebração matrimonial. Chegando ao local, a gerente não consegue disfarçar os segredos que a unem ao marido da empresária.",https://image.tmdb.org/t/p/w500/phGuz7jLh8qUNoBw2QsFIVeuRRk.jpg,https://www.youtube.com/watch?v=jpBF5Rwwmq0,19
1830,A Infância de um Líder,Brady Corbet,6.2,Drama,2016,Inglês,"A Infância de um Líder é uma visão alegórica e arrepiante sobre a ascensão do fascismo no Século XX. Conta a história de um jovem rapaz americano que vive em França em 1918 e cujo pai trabalha para o governo dos Estados Unidos na criação do Tratado de Versalhes. O que ele testemunha acabar por lhe moldar os seus ideais e personalidade, fazendo nascer um ego aterrador. Vagamente inspirado na experiência de infância de muitos dos grandes ditadores do século XX e impregnado com uma realidade assustadora, A Infância de um Líder é um retrato realista da emergência do mal.",https://image.tmdb.org/t/p/w500/3USQN8KHUy605en0gHDWUNM0CFS.jpg,https://www.youtube.com/watch?v=Q9jSkde3q5o,15
1831,O Internato,Boaz Yakin,6.4,Terror,2018,Inglês,"Um menino fica fascinado pela persona de sua avó morta e, por conta disso, é enviado para um internato que recebe crianças desajustadas que precisam de atenção especial. O lugar se torna cada vez mais bizarro e o garoto suspeita dos mistérios do diretor e sua esposa.",https://image.tmdb.org/t/p/w500/wRwSPLMy13TT75Jv8zFwRUhBjPG.jpg,https://www.youtube.com/watch?v=Lv8I3YfDAJQ,14
1832,Mistress America,Noah Baumbach,6.5,Comédia,2015,Inglês,"Tracy, uma solitária caloura de faculdade em Nova York, é resgatada de sua solidão por sua futura meio-irmã Brooke, uma garota aventureira da cidade que a envolve em esquemas envolventes e loucos. Mistress America é uma comédia sobre buscas por sonhos, acertos de contas, famílias temporárias e roubos de gatos.",https://image.tmdb.org/t/p/w500/d9U2ckK2dNSBlhrs3wNKbK375ce.jpg,https://www.youtube.com/watch?v=Zv6T8e7sWDk,13
1833,"Cyrano, Mon Amour",Alexis Michalik,7.5,Comédia,2018,Francês,"Na Paris do final do século XIX, Edmond Rostand, um jovem autor fracassado de peças em verso, encontra inspiração e coragem ao escrever uma comédia destinada a se tornar lendária.",https://image.tmdb.org/t/p/w500/gNgoOz7aceNllJnXpZ7H9ttUytb.jpg,https://www.youtube.com/watch?v=AFFKRZhhndY,16
1834,Terra Estranha,Kim Farrant,5.3,Drama,2015,Inglês,"O casal Catherine (Nicole Kidman) e Matt (Joseph Fiennes) acaba de se mudar para o deserto australiano de Nathgari com os dois filhos adolescentes. Esta família é reservada e mantém pouco contato com as pessoas ao redor, até um dia em que uma grande tempestade de areia atinge a região, e os filhos do casal desaparecem. Com a ajuda de um policial, os pais procuram desesperadamente, sabendo que a alta temperatura e a falta de comida ou água pode causar a morte rápida de ambos. Enquanto isso, rumores começam a correr na vizinhança de que a culpa seria de Catherine e Matt, fazendo com que todos ao redor fiquem contra eles.",https://image.tmdb.org/t/p/w500/gOzUiyLzhtFFM21bLqbShcGDmWF.jpg,https://www.youtube.com/watch?v=8jWa6Cn08TQ,20
1835,Quem Você Pensa que Sou?,Safy Nebbou,6.5,Drama,2019,Francês,"Desconfiada de seu marido, Claire Millaud, de 50 anos, decide criar um perfil falso em uma rede social. Lá, ela atende por Clara, uma jovem de 24 anos. Alex, amigo de seu marido, é uma das pessoas com a qual o avatar interage. O homem acaba se apaixonando por Clara, enquanto Claire, por trás das telas, também nutre um sentimento de amor por Alex. Apesar de tudo se desenrolar no mundo virtual, as emoções evocadas são bastante reais, e podem trazer complicações para ambos.",https://image.tmdb.org/t/p/w500/rj0j9thBfwPIgiJQzZECp5PVbhF.jpg,https://www.youtube.com/watch?v=Z6yI_wZkoDQ,18
1836,Confusão de Elite,Torsten Künstler,5.6,Comédia,2018,Alemão,"Luke, investigador GSG-10, e Theo, policial, têm que se unir quando Mascha, a filha do presidente da Moldávia, é sequestrada do Palácio de Bellevue, na Alemanha. Em sua missão de resgate, os dois deixam um enorme rastro de devastação, com seus métodos nada convencionais. Junto com a hacker Nicki, eles descobrem uma conspiração que revela que o sequestro é mais do que um mero pedido de resgate.",https://image.tmdb.org/t/p/w500/4GMSecZKGwsGZ3uuR01kdKKnUDZ.jpg,https://www.youtube.com/watch?v=7lPU5w0xzOE,16
1837,Fatima,Philippe Faucon,6.2,Drama,2015,Francês,"Fatima nasceu na Argélia, trabalha como doméstica e cria sozinha as duas filhas na França: Souad, de 15 anos, adolescente rebelde; e Nesrine, de 18 anos, começando os estudos de medicina. Ela não fala bem francês, o que frustra sua comunicação com as filhas, mas ainda assim ambas são a razão para que ela siga em frente. Um dia, ela cai de uma escada e fica debilitada. Enquanto se recupera, ela escreve em árabe tudo o que nunca conseguiu dizer às filhas em francês.",https://image.tmdb.org/t/p/w500/eHGg044WEb4lX3MHCone1KAUQka.jpg,https://www.youtube.com/watch?v=wQJNvzTTTm4,12
1838,Deixe a Luz do Sol Entrar,Claire Denis,5.2,Comédia,2017,Francês,"Isabelle é uma mãe divorciada, artista plástica de sucesso e mora Paris. Apesar de viver na cidade do amor, ela não tem muita sorte em seus relacionamentos, mas nunca desistiu de encontrar o parceiro ideal. Ela está em busca de um novo amor, mas um que seja verdadeiro.",https://image.tmdb.org/t/p/w500/7j3ffuDzjINRtBS2BtEDQn6qN6V.jpg,https://www.youtube.com/watch?v=h_Ts30nIa4Y,11
1839,Gauguin: Viagem ao Taiti,Édouard Deluc,5.7,Drama,2017,Francês,"No ano de 1891, Gauguin se exila no Taiti. Ele quer reencontrar sua pintura livre, selvagem, longe dos códigos morais, políticos e estéticos da Europa civilizada. Ele se infiltra na selva, encarando a solidão, a pobreza, a doença. Lá, Gauguin conhece Tehura, que se tornará sua esposa e tema das suas telas mais importantes.",https://image.tmdb.org/t/p/w500/j5tyY5ReaOr5ZFE8ttfoBzoaewr.jpg,https://www.youtube.com/watch?v=c2aYL7bLTRE,18
1840,Normandia Nua,Philippe Le Guay,5.6,Drama,2018,Francês,"Em Mêle sur Sarthe, uma pequena aldeia da Normandia, os agricultores são gravemente afetados pela crise. Georges Balbuzard, o prefeito da cidade, não aceita a difícil situação e decide tentar de tudo para salvar seu povoado. Por obra do destino, Blake Newman, um grande fotógrafo conceitual, que tem por estilo deixar a multidão sem roupas para suas fotos, está passando pela região. Balbuzard vê nesse encontro a oportunidade de salvar sua aldeia, resta saber se a população estará disposta a ficar nua.",https://image.tmdb.org/t/p/w500/6NF1QGZTSNJXOUnVBIvTxIciymB.jpg,https://www.youtube.com/watch?v=LsHlN4nh740,17
1841,Primeiro Ano,Thomas Lilti,6.7,Comédia,2018,Francês,"Antoine começa seu primeiro ano de medicina pela terceira vez. Benjamin chega diretamente do ensino médio, mas ele rapidamente percebe que este ano não será uma jornada tranquila. Em um ambiente altamente competitivo, com aulas e noites difíceis dedicadas a revisões e estudo em vez de festas, os dois alunos terão que trabalhar duro para encontrar o equilíbrio certo entre as dificuldades de hoje e as expectativas de amanhã. Uma das grandes surpresas nos cinemas na França com mais de 1 milhão de ingressos vendidos. Do mesmo diretor de “Insubstituível”.",https://image.tmdb.org/t/p/w500/gsWLhZoCv31fSqB8rldFYs4t3Lc.jpg,https://www.youtube.com/watch?v=iYEG9fBr7GM,14
1842,A Mulher Mais Odiada dos Estados Unidos,Tommy O'Haver,6.2,Crime,2017,Inglês,"Um filme biográfico baseado nos crimes ao redor de Madalyn Murray O'Hair, fundadora da organização ""Ateístas da América"" e pioneira em polêmicas nacionais. ""A Mulher Mais Odiada dos Estados Unidos"" mostra a ascensão, desaparecimento e queda de uma figura complexa que foi vilã para alguns e heroína para outros.",https://image.tmdb.org/t/p/w500/kX1JVvHXdcEERZmvRquLQgQEslw.jpg,https://www.youtube.com/watch?v=lXAtX6RwhF4,18
1843,Direção Explosiva,Christian Alvart,6.4,Thriller,2018,Alemão,"Pronto para levar os filhos para a escola, Karl recebe uma ligação anônima anunciando que tem uma bomba sob o assento do carro e agora ele tem apenas algumas horas para levantar uma grande quantia de dinheiro. Se falhar, a bomba explodirá.",https://image.tmdb.org/t/p/w500/dqIfx0MCCnCyCA0k0hdBccWiJMk.jpg,https://www.youtube.com/watch?v=1RYQp1BVQPI,16
1844,Quando Hitler Roubou o Coelho Cor-de-Rosa,Caroline Link,7.0,Drama,2019,Alemão,"Alemanha, 1933. A história acompanha a fuga da família de Anna, uma menina judia alemã que aos poucos perde a inocência da infância em um mundo onde de repente precisa deixar sua escola, seu país e até mesmo deixar de falar sua língua.",https://image.tmdb.org/t/p/w500/xN7PSkntdjadMAJFjRHzOOGKEON.jpg,https://www.youtube.com/watch?v=S4UCKjTcUKc,14
1845,O Sentido do Fim,Ritesh Batra,6.4,Mistério,2017,Inglês,"Tony (Jim Broadbent) é um homem de meia idade que construi uma nova vida na tentativa de esquecer o passado. Mas, ele passa a ser rodeado por lembranças com a volta de antigos amigos, como uma antiga paixão e o diário de um amigo que já morreu.",https://image.tmdb.org/t/p/w500/ojeoEVnnDpeXuI8D9Vabuyu3FUL.jpg,https://www.youtube.com/watch?v=5VdfKyRDN94,13
1846,A Revolução em Paris,Pierre Schoeller,5.6,Drama,2018,Francês,"Em 1789, sob o reinado de Luís XVI, o povo francês rebela-se contra a monarquia e exige uma transformação na sociedade baseada nos princípios de liberdade, igualdade e fraternidade. A Revolução em Paris, cruza os destinos de homens e de mulheres comuns com figuras históricas. No coração da história, há o destino do rei e o surgimento da República.",https://image.tmdb.org/t/p/w500/dgJAKz7eSNGNenjrI9Wbmi7MZeR.jpg,https://www.youtube.com/watch?v=tIJ7LB2IePA,12
1847,O Príncipe Feliz,Rupert Everett,6.3,Drama,2018,Inglês,"Icônico autor, Oscar Wilde passou por momentos difíceis. Casado com Constance, o dramaturgo vai parar atrás das grades após se envolver com outro homem. Tempos depois, ele é solto e inicia uma viagem pela Europa, local que será palco de seus três últimos anos de vida.",https://image.tmdb.org/t/p/w500/tSQVruJWZd6595QfxvSe6Zd46dg.jpg,https://www.youtube.com/watch?v=V5J3lj44wwI,13
1848,Indignação,James Schamus,6.4,Drama,2016,Inglês,"Em 1951, Marcus (Logan Lerman), um jovem judeu de Nova Jersey, é uns dos recém chegados à Universidade Winesburg, em Ohio. Entre novas experiências, Marcus também sofrerá com repressões e violência na conservadora faculdade, onde lida com anti- semitismo e repressão sexual. Local também em que um breve momento sua vida converge com a brilhante filha de um ex-aluno.",https://image.tmdb.org/t/p/w500/o8XXPPcnQRwsKy7Z0BH9p7YG8Nq.jpg,https://www.youtube.com/watch?v=utfiKaJzOJs,11
1849,Sandman - Pesadelo Real,Peter Sullivan,5.6,Terror,2017,Inglês,"Uma menina vai morar com sua tia após a morte do pai. Porém, a mulher descobre que a garota possui estranhos poderes, inclusive a capacidade de manifestar uma criatura assustadora chamada Sandman, que pode ser responsável por diversas mortes.",https://image.tmdb.org/t/p/w500/8zWk9VMrYDGTC8FihERCxiSIQBW.jpg,https://www.youtube.com/watch?v=9rJEaLqhjYE,18
1850,Humano: Uma Viagem Pela Vida,Yann Arthus-Bertrand,8.5,Documentário,2015,Francês,"Com testemunhos e imagens aéreas exclusivas, o introspectivo documentário aborda quem nós somos hoje em dia. Não só como comunidade, mas como indivíduos. Através das guerras, descriminações e desigualdades, confrontamos a realidade que também contempla discursos de solidariedade. Uma reflexão do futuro que queremos para nós, seres humanos, e o planeta.",https://image.tmdb.org/t/p/w500/trJpgBNXxlAfUdMfeipC9XZS8oJ.jpg,https://www.youtube.com/watch?v=N5lKHo2754A,17
1851,Esteros,Papu Curotto,6.6,Drama,2016,Espanhol,"Matias e Jeronimo são dois grandes amigos que cresceram juntos em Paso de Los Libres, uma região simples e folclórica na Argentina. Durante sua adolescência, surgiu uma inesperada atração sexual entre os dois, que viveram os sentimentos com curiosidade. Mas a vida acabou separando seus destinos. Após anos afastados, eles lidam de maneiras totalmente distintas com as lembranças do passado. Mas, quando os dois se reencontram, o sentimento renascerá e se confrontará com todos os tipos de conflitos morais.",https://image.tmdb.org/t/p/w500/leBz9CXxEkBSvlDkbtCtMTcIIo8.jpg,https://www.youtube.com/watch?v=cSEZ6T59lrg,15
1852,Lembranças de um Amor Eterno,Giuseppe Tornatore,6.4,Drama,2016,Italiano,"A estudante universitária Amy (Olga Kurylenko) leva uma vida de excessos. Trabalhando como dublê, ela faz acrobacias cheias de suspense e perigo, durante cenas de ação. A jovem passa seu tempo livre trocando mensagens com seu namorado, o professor de astrofísica Edward (Jeremy Irons), pelo computador. Após ele negar se encontrar com Amy, ela irá descobrir um triste segredo de seu amado.",https://image.tmdb.org/t/p/w500/ffSprW2BTyNtgp3GRX3nTabBkv0.jpg,https://www.youtube.com/watch?v=ggw1YEqLNJU,17
1853,Missão: Moedas,Emily Hagins,5.4,Família,2017,Inglês,"Quando uma crise ameaça destruir sua escola, quatro adolescentes traçam um plano arriscado para arrecadar 10 milhões de dólares. Primeiro passo? Entrar na Casa da Moeda.",https://image.tmdb.org/t/p/w500/5axr1rgoGeQRwHLQkcC1A7Hdnt9.jpg,https://www.youtube.com/watch?v=pKSXnR8zGpc,20
1854,Um Amor Necessário,Erwan Le Duc,6.0,Comédia,2019,Francês,"Desde que a enigmática Juliette Webb entrou repentinamente em sua vida, o Capitão Pierre Perdrix não tem sido mais o mesmo. Vivendo uma rotina totalmente diferente ao lado de Juliette, Pierre se vê obrigado a repensar o jeito com que leva a vida, e passa a aproveitar mais cada momento, inclusive com sua própria família.",https://image.tmdb.org/t/p/w500/4F97HnHGG6StjkWTuXXFYR7KRn.jpg,https://www.youtube.com/watch?v=wwuSCw8KyJo,16
1855,Marvin,Anne Fontaine,6.7,Drama,2017,Francês,"Marvin Bijou está em fuga: Primeiro de seu vilarejo em Vosges, depois da família, da tirania do pai, da renúncia da mãe e por último da intolerância, rejeição, humilhações as quais era exposto por tudo que faziam dele um rapaz ”diferente”. Fora de lá, ele descobre o teatro e aliados que, finalmente, vão permitir que sua história seja contada por ele mesmo.",https://image.tmdb.org/t/p/w500/l3Dr7uYcuQMlZq5SWk0J9Hyh46L.jpg,https://www.youtube.com/watch?v=J3YqykcisVY,12
1856,Quando os Anjos Dormem,Gonzalo Bendala,5.5,Thriller,2018,Espanhol,"Germán (Julián Villagrán) é um executivo de uma importante empresa de seguro de vida ocupado demais com o trabalho para dar atenção a sua família amorosa. Quando, na noite do aniversário de sua filha pequena, ele tenta dirigir para casa exausto de tanto trabalhar, um acidente transforma aquela noite em um terrível pesadelo.",https://image.tmdb.org/t/p/w500/5fL6ptwYEZfoGup4jsg2JDoT8lF.jpg,https://www.youtube.com/watch?v=BfHBkL9z4nY,15
1857,A Inventora: À Procura de Sangue no Vale do Silício,Alex Gibney,7.1,Documentário,2019,Inglês,"Com uma nova invenção mágica que prometia revolucionar os testes de sangue, Elizabeth Holmes tornou-se a bilionária mais jovem do mundo, anunciada como o próximo Steve Jobs. Então, durante a noite, sua empresa de US $ 10 bilhões se dissolveu. A ascensão e queda de Theranos é uma janela para a psicologia da fraude.",https://image.tmdb.org/t/p/w500/xxNvIvk12m5gTI8zxO6xW9nGyfD.jpg,https://www.youtube.com/watch?v=eNPCsCtt8Ok,12
1858,Natureza Selvagem,Adrian Panek,6.3,Terror,2019,pl,"Oito adolescentes mantidos em campos de concentração nazistas são libertados por russos. Eles são entregues aos cuidados de Jadwiga num local abandonado na floresta polonesa e, além de carregarem diversos traumas, terão que enfrentar fome, sede e um grupo de violentos lobos.",https://image.tmdb.org/t/p/w500/89vDPAvu2a02spYKrXxEv45IL6i.jpg,https://www.youtube.com/watch?v=gj7wRKNls-M,16
